recipe_id,quantity,ingredient,failed
322854,3⁄4,cup    light brown sugar,NA
322854,1⁄2,cup    granulated sugar,NA
322854,1⁄2,teaspoon    baking soda,NA
322854,1⁄4,teaspoon    salt,NA
322854,1,extra large egg,NA
322854,1 1⁄2,teaspoons    vanilla extract,NA
322854,2,cups    all-purpose flour,NA
322854,12,ounces    semi-sweet chocolate chips,NA
111158,3⁄4,cup    butter,NA
111158,1,"whole    egg, plus",NA
111158,1,egg yolk,NA
111158,1⁄2,cup    white sugar,NA
111158,3⁄4,cup   packed light-brown sugar,NA
111158,1,tablespoon    vanilla,NA
111158,1⁄2,teaspoon    salt,NA
111158,3⁄4,teaspoon    baking soda,NA
111158,2,"cups    flour, plus",NA
111158,3,tablespoons    flour,NA
111158,1 1⁄2,"cups    chips (mix semi sweet, milk chocolate)",NA
111158,,butterscotch chips (optional),NA
111158,1⁄8,teaspoon    cinnamon (optional),NA
409655,1,cup    brown sugar,NA
409655,1⁄2,cup    granulated sugar,NA
409655,2,eggs,NA
409655,1,"cup    butter or 1   cup    margarine, softened",NA
409655,2,teaspoons    vanilla extract,NA
409655,2 1⁄2,cups    flour,NA
409655,1,teaspoon    baking soda,NA
409655,1,teaspoon    salt,NA
409655,1,(12   ounce) package   chocolate chips,NA
409655,,"walnuts, if you want them",NA
405047,1,"cup    salted butter, softened",NA
405047,1⁄2,cup    sugar,NA
405047,1 1⁄2,cups    brown sugar,NA
405047,2,eggs,NA
405047,2,teaspoons    vanilla extract,NA
405047,3,cups    all-purpose flour,NA
405047,1,teaspoon   smallish-medium coarse sea salt,NA
405047,1,teaspoon    baking soda,NA
405047,1 1⁄2,teaspoons    baking powder,NA
405047,2,cups/ 16 oz semi-sweet chocolate chips,NA
116082,2 1⁄2,cups    flour,NA
116082,1,teaspoon    baking soda,NA
116082,1⁄2,teaspoon    salt,NA
116082,1,"cup    butter, softened",NA
116082,3⁄4,cup    sugar,NA
116082,3⁄4,cup   packed light brown sugar,NA
116082,1,tablespoon    vanilla extract,NA
116082,1,tablespoon    Frangelico,NA
116082,1,tablespoon    Tia Maria,NA
116082,2,eggs,NA
116082,4,cups    milk chocolate chips,NA
116082,1⁄2,cup   chopped pecans,NA
116082,1⁄2,cup   chopped macadamia nuts,NA
70294,2,cups    flour,NA
70294,1,teaspoon    baking soda,NA
70294,1,teaspoon    salt,NA
70294,12,"tablespoons    unsalted butter, room temperature",NA
70294,1,cup   packed brown sugar,NA
70294,3⁄4,cup    sugar,NA
70294,2,large    eggs,NA
70294,1,teaspoon    vanilla extract,NA
70294,1 1⁄4,cups    chocolate chips,NA
278235,125,g    butter,NA
278235,3⁄4,cup    brown sugar,NA
278235,1⁄4,cup    caster sugar,NA
278235,1,egg,NA
278235,1,teaspoon    vanilla extract,NA
278235,1⁄4,teaspoon    salt,NA
278235,1⁄2,teaspoon    baking soda,NA
278235,1⁄2,teaspoon    baking powder,NA
278235,1,cup    all-purpose flour,NA
278235,1 1⁄4,cups    rolled oats,NA
278235,100,g    milk chocolate chips,NA
278235,100,g    white chocolate chips,NA
358411,1 1⁄2,cups    all-purpose flour,NA
358411,1⁄2,teaspoon    baking soda,NA
358411,1⁄2,teaspoon    salt,NA
358411,1⁄4,"lb   cold unsalted butter, cut into 1/2-inch pieces",NA
358411,1⁄2,cup    sugar,NA
358411,3⁄4,cup   tightly packed light brown sugar,NA
358411,1 1⁄2,teaspoons    vanilla extract,NA
358411,1,"large    egg, at room temperature, lightly beaten",NA
358411,7,"ounces    bittersweet chocolate, in chips or 1/2 inch chunks",NA
194646,16,"tablespoons    light butter, such as Smart Balance or Land O'Lakes Light",NA
194646,1,egg,NA
194646,2,egg whites,NA
194646,1 1⁄4,teaspoons    vanilla extract,NA
194646,1⁄3,cup    sugar,NA
194646,1⁄2,"cup    brown sugar, packed",NA
194646,1 1⁄2,cups    unbleached flour,NA
194646,1⁄2,cup   ground oatmeal (measure after grounding the oats to a coarse flour consistency),NA
194646,1,teaspoon    baking soda,NA
194646,10,"ounces    semi-sweet chocolate chips, good quality  (I plan to chop up dark Dove bars)",NA
194646,1⁄4,cup   chopped walnuts (optional),NA
194646,1⁄4,"teaspoon    salt, to bring out a bit more flavor",NA
120989,1,cup    flour,NA
120989,1⁄2,cup    brown sugar,NA
120989,1,cup    oats,NA
120989,1⁄2,cup    sugar,NA
120989,1⁄2,teaspoon    baking soda,NA
120989,1⁄2,teaspoon    salt,NA
120989,3⁄4,cup    chocolate chips,NA
120989,1⁄2,"cup    butter, softened",NA
120989,1,egg,NA
120989,1,teaspoon    vanilla extract,NA
402146,1 1⁄2,"cups    all-purpose flour, sifted",NA
402146,1,teaspoon    baking soda,NA
402146,1,teaspoon    ground cinnamon,NA
402146,1,"cup    butter, softened",NA
402146,1⁄2,"cup    light brown sugar, firmly packed",NA
402146,1,cup    sugar,NA
402146,1,large    egg,NA
402146,1,teaspoon    vanilla extract,NA
402146,1 1⁄2,cups    old fashioned oats,NA
402146,1,cup    chocolate chips,NA
219926,2,cups    quick oats,NA
219926,1 1⁄4,cups    flour,NA
219926,1,teaspoon    baking powder,NA
219926,1,teaspoon    baking soda,NA
219926,1⁄4,teaspoon    salt,NA
219926,1,cup    shortening,NA
219926,1,cup    peanut butter,NA
219926,1,cup    sugar,NA
219926,1,cup   packed dark brown sugar,NA
219926,2,eggs,NA
219926,1,cup    chocolate chips,NA
219926,1,teaspoon    vanilla,NA
387936,2,cups    Crisco,NA
387936,1,cup    white sugar,NA
387936,2,cups    brown sugar,NA
387936,2,teaspoons    baking soda,NA
387936,2,teaspoons    salt,NA
387936,2,teaspoons    vanilla,NA
387936,4,eggs,NA
387936,4 1⁄2,cups    flour,NA
387936,2,cups    semi-sweet chocolate chips,NA
387936,1,"cup    walnuts, chopped  (optional)",NA
358549,3,cups    all-purpose flour,NA
358549,1,teaspoon    baking soda,NA
358549,1⁄4,teaspoon    baking powder,NA
358549,1,teaspoon    salt,NA
358549,1,cup    Butter Flavor Crisco,NA
358549,3⁄4,cup    granulated sugar,NA
358549,3⁄4,cup    brown sugar (firmly packed),NA
358549,1,teaspoon    vanilla,NA
358549,2,large    eggs,NA
358549,1,(12   ounce) bag   chocolate chips (use your favorite),NA
418058,1⁄2,cup    butter,NA
418058,1⁄2,cup    canola margarine,NA
418058,2⁄3,cup    sugar,NA
418058,2⁄3,cup    brown sugar,NA
418058,2,eggs,NA
418058,1,teaspoon    vanilla,NA
418058,1 1⁄3,cups    whole wheat flour,NA
418058,1,cup    almond meal,NA
418058,1,teaspoon    baking soda,NA
418058,1⁄4,teaspoon    salt,NA
418058,2,cups    whole oats,NA
418058,1,cup    walnuts,NA
418058,1 1⁄2,cups    dark chocolate chips,NA
365639,14,ounces    sweetened condensed milk,NA
365639,3⁄4,cup    peanut butter,NA
365639,1 3⁄4,cups    Bisquick,NA
365639,1,teaspoon    vanilla,NA
365639,1,(12   ounce) bag   mini chocolate chips,NA
263361,3⁄4,"cup    unsalted butter, softened",NA
263361,2⁄3,cup    dark brown sugar,NA
263361,2⁄3,cup    sugar,NA
263361,2,tablespoons    light corn syrup,NA
263361,1,tablespoon    cider vinegar or 1   tablespoon    white vinegar,NA
263361,2,large    eggs,NA
263361,1,tablespoon    vanilla extract,NA
263361,1⁄2,teaspoon    salt,NA
263361,1⁄2,teaspoon    baking powder,NA
263361,1⁄4,teaspoon    baking soda,NA
263361,2 1⁄4,cups    unbleached all-purpose flour,NA
263361,3,cups    semi-sweet chocolate chips,NA
225523,1 1⁄4,cups    all-purpose flour,NA
225523,1⁄2,cup   packed light-brown sugar,NA
225523,1⁄2,cup   softened butter,NA
225523,1⁄4,cup    sugar,NA
225523,1,egg,NA
225523,1,teaspoon    vanilla extract,NA
225523,1⁄2,teaspoon    salt,NA
225523,1⁄2,teaspoon    baking soda,NA
225523,1,(6   ounce) package   chocolate chips (or m&ms!),NA
225523,1⁄3,cup   chopped walnuts (we use a nut grinder),NA
47194,1 1⁄2,cups    shortening,NA
47194,1 1⁄2,cups    sugar,NA
47194,3⁄4,cup    brown sugar,NA
47194,4,large    eggs,NA
47194,3,teaspoons    vanilla,NA
47194,4 3⁄4,cups    flour,NA
47194,1 1⁄2,teaspoons    baking soda,NA
47194,1 1⁄2,teaspoons    salt,NA
47194,18,ounces    chocolate chips,NA
47194,1 1⁄2,cups   chopped walnuts or 1 1/2  cups    pecans,NA
363573,3,tablespoons    canola oil,NA
363573,2,cups    walnuts,NA
363573,1,cup    light brown sugar,NA
363573,2,teaspoons    vanilla extract,NA
363573,1 1⁄2,cups    oat flour,NA
363573,1,teaspoon    baking soda,NA
363573,1,teaspoon    salt,NA
363573,1⁄4,teaspoon    ground cinnamon,NA
363573,2,cups    rolled oats,NA
363573,1 1⁄2,"cups    semisweet vegan chocolate chips (I use only 3/4 cup chocolate chips, to cut calories)",NA
421985,2 1⁄2,cups    all-purpose flour,NA
421985,3⁄4,teaspoon    baking soda,NA
421985,1⁄8,teaspoon    salt,NA
421985,1,"cup    unsalted butter, at room temperature  (2 sticks)",NA
421985,1,"cup    light brown sugar, packed",NA
421985,3⁄4,cup    granulated sugar,NA
421985,1,teaspoon    vanilla extract,NA
421985,2,"large    eggs, at room temperature",NA
421985,2,"cups    walnuts, toasted and coarsely chopped  (or pecans, almonds or macadamia nuts)",NA
421985,14,"ounces    semisweet chocolate, coarsely chopped into 1/2- to 1-inch chunks",NA
209149,3⁄4,cup    unsalted butter (soft),NA
209149,1⁄4,cup    honey (raw is best),NA
209149,1,tablespoon    pure vanilla extract,NA
209149,1,cup    sucanat (brown sugar will do though not as good),NA
209149,1,egg,NA
209149,1,cup   fresh ground soft whole wheat pastry flour,NA
209149,3⁄4,"cup   hard whole wheat flour (bread, can substitute 1 3/4 cup total store bought whole-wheat flour)",NA
209149,1,teaspoon    baking powder,NA
209149,1⁄2,teaspoon    baking soda,NA
209149,1⁄2,teaspoon    salt,NA
209149,1,cup    rolled oats (not quick),NA
209149,3⁄4,cup   ghirardelli bittersweet chocolate chips,NA
209149,3⁄4,cup    Nestle milk chocolate and caramel swirled morsels,NA
209149,3⁄4,cup    sliced almonds (optional),NA
58978,1⁄2,"cup    unsalted butter, softened",NA
58978,1,cup    brown sugar,NA
58978,3,tablespoons    granulated sugar,NA
58978,1,large    egg,NA
58978,2,teaspoons    vanilla extract,NA
58978,1⁄2,teaspoon    baking soda,NA
58978,1⁄2,teaspoon    baking powder,NA
58978,1⁄2,teaspoon    salt,NA
58978,1 3⁄4,cups    flour,NA
58978,1 1⁄2,"teaspoons    instant coffee, slightly crushed",NA
58978,8,ounces    semi-sweet chocolate chips,NA
439214,1⁄2,"cup    unsalted butter, softened",NA
439214,1,cup    dark brown sugar,NA
439214,3,tablespoons    granulated sugar,NA
439214,1,egg,NA
439214,2,teaspoons    pure vanilla extract,NA
439214,1,teaspoon    baking powder,NA
439214,1⁄2,teaspoon    salt,NA
439214,1 3⁄4,cups    flour,NA
439214,1 1⁄4,"teaspoons    instant espresso powder, crushed",NA
439214,8,ounces    semi-sweet chocolate chips,NA
212946,2 1⁄4,cups    all-purpose flour,NA
212946,1,teaspoon    kosher salt,NA
212946,1,teaspoon    baking soda,NA
212946,1,egg,NA
212946,2,ounces    milk,NA
212946,1 1⁄2,teaspoons    vanilla extract,NA
212946,1,cup    unsalted butter,NA
212946,1,cup    sugar,NA
212946,1⁄2,cup    brown sugar,NA
212946,2,cups    semi-sweet chocolate chips,NA
190791,3⁄4,cup    Butter Flavor Crisco or 3/4  cup    butter,NA
190791,1 3⁄4,cups    brown sugar,NA
190791,1,egg (beaten),NA
190791,1,tablespoon    vanilla,NA
190791,2,tablespoons    milk,NA
190791,2 1⁄4,cups    flour,NA
190791,3⁄4,teaspoon    baking soda,NA
190791,1⁄4,teaspoon    salt,NA
190791,1,cup    chocolate chips,NA
10289,3⁄4,cup    Butter Flavor Crisco,NA
10289,1 1⁄4,cups   firmly packed light brown sugar,NA
10289,2,tablespoons    milk,NA
10289,1,tablespoon    vanilla,NA
10289,1,large    egg,NA
10289,1 3⁄4,cups    all-purpose flour,NA
10289,1,teaspoon    salt,NA
10289,3⁄4,teaspoon    baking soda,NA
10289,1,cup    semi-sweet chocolate chips,NA
10289,1,cup   large pecan pieces (optional),NA
65544,2 1⁄4,cups    flour,NA
65544,15,tablespoons    butter,NA
65544,1,tablespoon    milk,NA
65544,3,teaspoons    vanilla,NA
65544,3⁄4,cup    sugar,NA
65544,3⁄4,cup    brown sugar,NA
65544,2,eggs,NA
65544,1,teaspoon    baking powder,NA
65544,1⁄2,teaspoon    salt,NA
65544,1,(12   ounce) bag   miniature semisweet chocolate chips,NA
26602,1 1⁄2,cups    quick-cooking rolled oats (not instant),NA
26602,1,cup    whole wheat pastry flour,NA
26602,1,"cup    walnuts, lightly toasted and chopped",NA
26602,1,cup    semisweet vegan chocolate chips,NA
26602,1⁄2,teaspoon    salt,NA
26602,1⁄4,teaspoon    baking soda,NA
26602,1⁄2,cup    canola oil,NA
26602,1⁄2,cup    pure maple syrup,NA
26602,2,tablespoons    water,NA
26602,2,teaspoons    vanilla extract,NA
118487,2,cups   tbsps all-purpose flour,NA
118487,2,tablespoons    all-purpose flour,NA
118487,1⁄2,teaspoon    baking soda,NA
118487,1⁄2,teaspoon    salt,NA
118487,12,"tablespoons    butter, melted and cooled to warm",NA
118487,1,cup   packed light brown sugar,NA
118487,1⁄2,cup    granulated sugar,NA
118487,1,large    egg yolk,NA
118487,1,egg yolk,NA
118487,2,teaspoons    vanilla extract,NA
118487,1  - 1 1⁄2,cup    semi-sweet chocolate chips,NA
394309,2 1⁄8,cups    all-purpose flour (2 cups plus 2 tablespoons),NA
394309,1⁄2,teaspoon    salt,NA
394309,1⁄2,teaspoon    baking soda,NA
394309,1⁄2,"cup    butter, melted and cooled until warm",NA
394309,3⁄4,cup    brown sugar,NA
394309,1⁄2,cup    granulated sugar,NA
394309,1⁄2,cup    nutella,NA
394309,1,large    egg,NA
394309,1,egg yolk,NA
394309,2,teaspoons    vanilla extract,NA
394309,1 1⁄2,cups    semi-sweet chocolate chips,NA
394309,1,cup   chopped walnuts (optional) or 1   cup    pecans (optional),NA
100727,2 1⁄2,cups    all-purpose flour,NA
100727,1,teaspoon    baking soda,NA
100727,1⁄2,teaspoon    salt,NA
100727,1⁄2,"cup    real butter, at room temperature",NA
100727,1⁄2,cup    shortening,NA
100727,1 1⁄2,cups   firmly packed brown sugar,NA
100727,2,teaspoons    vanilla,NA
100727,2,large    eggs,NA
100727,1,(12   ounce) package   semi-sweet chocolate chips,NA
100727,1,cup   chopped nuts (optional),NA
84067,12,"ounces    unsalted butter, room temperature",NA
84067,1,cup    sugar,NA
84067,3⁄4,cup   packed light brown sugar,NA
84067,2,"large    eggs, room temperature",NA
84067,2,teaspoons    pure vanilla extract,NA
84067,3,cups    unbleached all-purpose flour (13.5 oz),NA
84067,1,teaspoon    salt,NA
84067,1,teaspoon    baking soda,NA
84067,12,ounces    semi-sweet chocolate chips (I like the Ghirardelli double chocolate chips),NA
80739,1,cup   coarsely chopped pecans,NA
80739,3⁄4,"cup    unsalted butter, at room temperature",NA
80739,1 1⁄2,cups    flour,NA
80739,1⁄2,teaspoon    salt,NA
80739,1⁄2,teaspoon    baking soda,NA
80739,1⁄2,cup    sugar,NA
80739,1⁄3,cup   firmly packed light brown sugar,NA
80739,3,tablespoons    light corn syrup,NA
80739,2,tablespoons    milk,NA
80739,1,tablespoon    vanilla extract,NA
80739,1,cup    semi-sweet chocolate chips,NA
287690,1,cup    butter,NA
287690,1⁄2,cup    vegetable shortening,NA
287690,3⁄4,cup    sugar,NA
287690,1 3⁄4,cups    brown sugar,NA
287690,3,eggs,NA
287690,1,teaspoon    vanilla,NA
287690,3 3⁄4,cups    flour,NA
287690,2,teaspoons    baking soda,NA
287690,1,teaspoon    salt,NA
287690,12,ounces    semi-sweet chocolate chips,NA
287690,1,cup    milk chocolate chips,NA
287690,3,"ounces   squares bittersweet chocolate, chopped",NA
287690,1,cup   almond butter brickle,NA
90109,2,egg whites,NA
90109,1⁄4,cup    sugar,NA
90109,1,tablespoon    brown sugar,NA
90109,1,tablespoon    corn syrup,NA
90109,1,tablespoon    shortening,NA
90109,1 1⁄4,teaspoons    vanilla,NA
90109,3⁄4,cup    all-purpose flour,NA
90109,1⁄4,"teaspoon    salt, plus",NA
90109,1,pinch    salt,NA
90109,3⁄4,teaspoon    baking soda,NA
90109,1⁄2,teaspoon    baking powder,NA
90109,1⁄2,cup    mini chocolate chip,NA
114638,1,cup    coconut,NA
114638,1,cup    shortening,NA
114638,1⁄2,"cup    brown sugar, firmly packed",NA
114638,1⁄2,cup    white sugar,NA
114638,1,large    egg,NA
114638,1,tablespoon    vanilla,NA
114638,3⁄4,teaspoon    coconut extract,NA
114638,1 1⁄2,cups    oatmeal,NA
114638,1 1⁄4,cups    all-purpose flour,NA
114638,1,teaspoon    salt,NA
114638,1,teaspoon    baking soda,NA
114638,2,cups    semi-sweet chocolate chips,NA
417038,1,cup    sweetened flaked coconut,NA
417038,4 1⁄2,ounces    all-purpose flour (about 1 cup),NA
417038,1⁄2,teaspoon    baking powder,NA
417038,1⁄4,teaspoon    baking soda,NA
417038,1⁄8,teaspoon    salt,NA
417038,3⁄4,cup    brown sugar (packed),NA
417038,1⁄4,cup    unsalted butter (softened),NA
417038,1,teaspoon    vanilla extract,NA
417038,1,large    egg,NA
417038,2,"ounces    dark chocolate, chopped  (70% cacoa)",NA
417038,,cooking spray,NA
114707,1,cup    butter,NA
114707,3⁄4,cup    brown sugar,NA
114707,3⁄4,cup    white sugar,NA
114707,2,"eggs, beaten",NA
114707,1,teaspoon    baking soda,NA
114707,1,teaspoon    hot water,NA
114707,2 1⁄4,cups    flour,NA
114707,1,teaspoon    salt,NA
114707,1,cup   chopped nuts,NA
114707,12,ounces    semisweet chocolate morsels,NA
114707,1,teaspoon    vanilla,NA
280740,3⁄4,cup    butter or 3/4  cup    margarine,NA
280740,1 1⁄4,cups    granulated sugar,NA
280740,1 1⁄4,"cups    brown sugar, firmly packed",NA
280740,2,teaspoons    vanilla,NA
280740,3,large    eggs,NA
280740,4,cups    flour,NA
280740,2,teaspoons    baking soda,NA
280740,1,teaspoon    salt,NA
280740,2 1⁄4,cups   ghirardelli chocolate chips,NA
129896,16,ounces    semi-sweet chocolate chips,NA
129896,1,cup    unbleached all-purpose flour,NA
129896,1⁄4,cup   unsweetened Dutch-processed cocoa powder,NA
129896,1,teaspoon    baking soda,NA
129896,1⁄2,teaspoon    salt,NA
129896,1⁄2,"cup    unsalted butter, softened",NA
129896,1⁄2,"cup    light brown sugar, packed",NA
129896,1⁄4,cup    granulated sugar,NA
129896,1,"large    egg, cold",NA
129896,1,teaspoon    vanilla extract,NA
267581,2 1⁄4,cups    all-purpose flour,NA
267581,1,teaspoon    salt,NA
267581,1,teaspoon    baking soda,NA
267581,1⁄2,"lb    butter, softened  (2 sticks)",NA
267581,1,"cup    brown sugar, packed",NA
267581,1⁄2,cup    granulated sugar,NA
267581,2,large    eggs,NA
267581,1,teaspoon    vanilla extract,NA
267581,1⁄2,teaspoon    water,NA
267581,2,cups    semi-sweet chocolate chips,NA
267581,1⁄2,cup    cocoa nibs,NA
257959,1,"cup    unsalted butter, melted and cooled",NA
257959,1,cup    dark brown sugar,NA
257959,1⁄2,cup    white sugar,NA
257959,2,eggs,NA
257959,2,teaspoons    vanilla,NA
257959,2 1⁄2,cups    all-purpose flour,NA
257959,1,teaspoon    baking powder,NA
257959,1,teaspoon    salt,NA
257959,2⁄3,cup    white chocolate chips,NA
257959,2⁄3,cup    semi-sweet chocolate chips,NA
257959,2⁄3,cup    milk chocolate chips,NA
257959,1,"cup    pecans, coarsely chopped  (optional)",NA
17651,3⁄4,cup    white sugar,NA
17651,1,cup    light brown sugar,NA
17651,1,"cup    butter, softened",NA
17651,1,teaspoon    vanilla extract,NA
17651,2,large    eggs,NA
17651,3,cups    flour,NA
17651,3⁄4,teaspoon    baking soda,NA
17651,1,cup    semi-sweet chocolate chips,NA
17651,1,cup    milk chocolate chips,NA
17651,1,cup    white chocolate chips,NA
17651,1,cup    nuts (optional),NA
215245,3⁄4,cup    brown sugar,NA
215245,3⁄4,cup    butter,NA
215245,2,eggs,NA
215245,1,teaspoon    vanilla,NA
215245,2 1⁄2,cups    flour,NA
215245,1,teaspoon    baking soda,NA
215245,0.5,(8   ounce) bag   milk chocolate chips,NA
215245,0.5,(8   ounce) bag   white chocolate chips,NA
215245,0.5,(8   ounce) bag   dark chocolate chips,NA
308075,3⁄4,cup    all-purpose flour,NA
308075,1,tablespoon    baking powder,NA
308075,1,teaspoon    salt,NA
308075,6,"ounces    unsweetened chocolate, coarsely chopped",NA
308075,7,"ounces    bittersweet chocolate, coarsely chopped",NA
308075,1⁄2,cup    unsalted butter,NA
308075,6,large    eggs,NA
308075,2 3⁄4,cups    sugar,NA
308075,1 1⁄2,teaspoons    vanilla extract,NA
308075,2 1⁄2,cups   chopped pecans,NA
